Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,2403               
Trigger,0                  
Start time,2023-02-14,10:45:45
End time,2023-02-14,11:25:50
Trigger time,2023-02-14,10:45:47
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
235,2023-02-14 10:49:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
236,2023-02-14 10:49:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
237,2023-02-14 10:49:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
238,2023-02-14 10:49:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
239,2023-02-14 10:49:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
240,2023-02-14 10:49:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
241,2023-02-14 10:49:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
242,2023-02-14 10:49:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
243,2023-02-14 10:49:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
244,2023-02-14 10:49:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
245,2023-02-14 10:49:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
246,2023-02-14 10:49:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
247,2023-02-14 10:49:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
248,2023-02-14 10:49:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
249,2023-02-14 10:49:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
250,2023-02-14 10:49:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
251,2023-02-14 10:49:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
252,2023-02-14 10:49:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
253,2023-02-14 10:49:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
254,2023-02-14 10:50:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
255,2023-02-14 10:50:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
256,2023-02-14 10:50:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
257,2023-02-14 10:50:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
258,2023-02-14 10:50:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
259,2023-02-14 10:50:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
260,2023-02-14 10:50:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
261,2023-02-14 10:50:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
262,2023-02-14 10:50:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
263,2023-02-14 10:50:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
264,2023-02-14 10:50:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
265,2023-02-14 10:50:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
266,2023-02-14 10:50:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
267,2023-02-14 10:50:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
268,2023-02-14 10:50:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
269,2023-02-14 10:50:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
270,2023-02-14 10:50:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
271,2023-02-14 10:50:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
272,2023-02-14 10:50:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
273,2023-02-14 10:50:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
274,2023-02-14 10:50:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
275,2023-02-14 10:50:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
276,2023-02-14 10:50:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
277,2023-02-14 10:50:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
278,2023-02-14 10:50:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
279,2023-02-14 10:50:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
280,2023-02-14 10:50:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
281,2023-02-14 10:50:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
282,2023-02-14 10:50:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
283,2023-02-14 10:50:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
284,2023-02-14 10:50:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
285,2023-02-14 10:50:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
286,2023-02-14 10:50:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
287,2023-02-14 10:50:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
288,2023-02-14 10:50:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
289,2023-02-14 10:50:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
290,2023-02-14 10:50:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
291,2023-02-14 10:50:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
292,2023-02-14 10:50:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
293,2023-02-14 10:50:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
294,2023-02-14 10:50:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
295,2023-02-14 10:50:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
296,2023-02-14 10:50:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
297,2023-02-14 10:50:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
298,2023-02-14 10:50:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
299,2023-02-14 10:50:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
300,2023-02-14 10:50:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
301,2023-02-14 10:50:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
302,2023-02-14 10:50:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
303,2023-02-14 10:50:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
304,2023-02-14 10:50:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
305,2023-02-14 10:50:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
306,2023-02-14 10:50:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
307,2023-02-14 10:50:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
308,2023-02-14 10:50:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
309,2023-02-14 10:50:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
310,2023-02-14 10:50:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
311,2023-02-14 10:50:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
312,2023-02-14 10:50:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
313,2023-02-14 10:50:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
314,2023-02-14 10:51:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
315,2023-02-14 10:51:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
316,2023-02-14 10:51:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
317,2023-02-14 10:51:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
318,2023-02-14 10:51:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
319,2023-02-14 10:51:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
320,2023-02-14 10:51:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
321,2023-02-14 10:51:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
322,2023-02-14 10:51:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
323,2023-02-14 10:51:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
324,2023-02-14 10:51:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
325,2023-02-14 10:51:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
326,2023-02-14 10:51:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
327,2023-02-14 10:51:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
328,2023-02-14 10:51:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
329,2023-02-14 10:51:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
330,2023-02-14 10:51:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
331,2023-02-14 10:51:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
332,2023-02-14 10:51:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
333,2023-02-14 10:51:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
334,2023-02-14 10:51:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
335,2023-02-14 10:51:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
336,2023-02-14 10:51:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
337,2023-02-14 10:51:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
338,2023-02-14 10:51:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
339,2023-02-14 10:51:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
340,2023-02-14 10:51:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
341,2023-02-14 10:51:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
342,2023-02-14 10:51:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
343,2023-02-14 10:51:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
344,2023-02-14 10:51:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
345,2023-02-14 10:51:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
346,2023-02-14 10:51:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
347,2023-02-14 10:51:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
348,2023-02-14 10:51:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
349,2023-02-14 10:51:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
350,2023-02-14 10:51:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
351,2023-02-14 10:51:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
352,2023-02-14 10:51:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
353,2023-02-14 10:51:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
354,2023-02-14 10:51:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
355,2023-02-14 10:51:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
356,2023-02-14 10:51:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
357,2023-02-14 10:51:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
358,2023-02-14 10:51:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
359,2023-02-14 10:51:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
360,2023-02-14 10:51:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
361,2023-02-14 10:51:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
362,2023-02-14 10:51:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
363,2023-02-14 10:51:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
364,2023-02-14 10:51:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
365,2023-02-14 10:51:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
366,2023-02-14 10:51:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
367,2023-02-14 10:51:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
368,2023-02-14 10:51:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
369,2023-02-14 10:51:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
370,2023-02-14 10:51:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
371,2023-02-14 10:51:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
372,2023-02-14 10:51:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
373,2023-02-14 10:51:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
374,2023-02-14 10:52:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
375,2023-02-14 10:52:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
376,2023-02-14 10:52:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
377,2023-02-14 10:52:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
378,2023-02-14 10:52:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
379,2023-02-14 10:52:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
380,2023-02-14 10:52:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
381,2023-02-14 10:52:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
382,2023-02-14 10:52:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
383,2023-02-14 10:52:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
384,2023-02-14 10:52:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
385,2023-02-14 10:52:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
386,2023-02-14 10:52:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
387,2023-02-14 10:52:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
388,2023-02-14 10:52:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
389,2023-02-14 10:52:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
390,2023-02-14 10:52:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
391,2023-02-14 10:52:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
392,2023-02-14 10:52:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
393,2023-02-14 10:52:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
394,2023-02-14 10:52:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
395,2023-02-14 10:52:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
396,2023-02-14 10:52:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
397,2023-02-14 10:52:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
398,2023-02-14 10:52:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
399,2023-02-14 10:52:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
400,2023-02-14 10:52:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
401,2023-02-14 10:52:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
402,2023-02-14 10:52:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
403,2023-02-14 10:52:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
404,2023-02-14 10:52:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
405,2023-02-14 10:52:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
406,2023-02-14 10:52:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
407,2023-02-14 10:52:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
408,2023-02-14 10:52:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
409,2023-02-14 10:52:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
410,2023-02-14 10:52:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
411,2023-02-14 10:52:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
412,2023-02-14 10:52:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
413,2023-02-14 10:52:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
414,2023-02-14 10:52:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
415,2023-02-14 10:52:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
416,2023-02-14 10:52:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
417,2023-02-14 10:52:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
418,2023-02-14 10:52:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
419,2023-02-14 10:52:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
420,2023-02-14 10:52:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
421,2023-02-14 10:52:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
422,2023-02-14 10:52:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
423,2023-02-14 10:52:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
424,2023-02-14 10:52:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
425,2023-02-14 10:52:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
426,2023-02-14 10:52:52,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
427,2023-02-14 10:52:53,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
428,2023-02-14 10:52:54,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
429,2023-02-14 10:52:55,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
430,2023-02-14 10:52:56,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
431,2023-02-14 10:52:57,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
432,2023-02-14 10:52:58,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
433,2023-02-14 10:52:59,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
434,2023-02-14 10:53:00,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
435,2023-02-14 10:53:01,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
436,2023-02-14 10:53:02,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
437,2023-02-14 10:53:03,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
438,2023-02-14 10:53:04,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
439,2023-02-14 10:53:05,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
440,2023-02-14 10:53:06,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
441,2023-02-14 10:53:07,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
442,2023-02-14 10:53:08,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
443,2023-02-14 10:53:09,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
444,2023-02-14 10:53:10,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
445,2023-02-14 10:53:11,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
446,2023-02-14 10:53:12,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
447,2023-02-14 10:53:13,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
448,2023-02-14 10:53:14,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
449,2023-02-14 10:53:15,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
450,2023-02-14 10:53:16,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
451,2023-02-14 10:53:17,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
452,2023-02-14 10:53:18,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
453,2023-02-14 10:53:19,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
454,2023-02-14 10:53:20,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
455,2023-02-14 10:53:21,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
456,2023-02-14 10:53:22,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
457,2023-02-14 10:53:23,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
458,2023-02-14 10:53:24,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
459,2023-02-14 10:53:25,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
460,2023-02-14 10:53:26,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
461,2023-02-14 10:53:27,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
462,2023-02-14 10:53:28,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
463,2023-02-14 10:53:29,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
464,2023-02-14 10:53:30,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
465,2023-02-14 10:53:31,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
466,2023-02-14 10:53:32,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
467,2023-02-14 10:53:33,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
468,2023-02-14 10:53:34,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
469,2023-02-14 10:53:35,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
470,2023-02-14 10:53:36,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
471,2023-02-14 10:53:37,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
472,2023-02-14 10:53:38,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
473,2023-02-14 10:53:39,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
474,2023-02-14 10:53:40,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
475,2023-02-14 10:53:41,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
476,2023-02-14 10:53:42,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
477,2023-02-14 10:53:43,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
478,2023-02-14 10:53:44,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
479,2023-02-14 10:53:45,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
480,2023-02-14 10:53:46,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
481,2023-02-14 10:53:47,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
482,2023-02-14 10:53:48,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
483,2023-02-14 10:53:49,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
484,2023-02-14 10:53:50,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
485,2023-02-14 10:53:51,0,+3.011,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
