Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,2731               
Trigger,0                  
Start time,2023-02-23,11:48:21
End time,2023-02-23,12:33:53
Trigger time,2023-02-23,11:48:22
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
NO.,Time,ms," V","A1234567890","A1234567890","AO1234/WLAO12345"
1,2023-02-23 11:48:22,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
2,2023-02-23 11:48:23,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
3,2023-02-23 11:48:24,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
4,2023-02-23 11:48:25,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
5,2023-02-23 11:48:26,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
6,2023-02-23 11:48:27,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
7,2023-02-23 11:48:28,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
8,2023-02-23 11:48:29,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
9,2023-02-23 11:48:30,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
10,2023-02-23 11:48:31,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
11,2023-02-23 11:48:32,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
12,2023-02-23 11:48:33,0,+3.058,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
13,2023-02-23 11:48:34,0,+3.061,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
14,2023-02-23 11:48:35,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
15,2023-02-23 11:48:36,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
16,2023-02-23 11:48:37,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
17,2023-02-23 11:48:38,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
18,2023-02-23 11:48:39,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
19,2023-02-23 11:48:40,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
20,2023-02-23 11:48:41,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
21,2023-02-23 11:48:42,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
22,2023-02-23 11:48:43,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
23,2023-02-23 11:48:44,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
24,2023-02-23 11:48:45,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
25,2023-02-23 11:48:46,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
26,2023-02-23 11:48:47,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
27,2023-02-23 11:48:48,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
28,2023-02-23 11:48:49,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
29,2023-02-23 11:48:50,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
30,2023-02-23 11:48:51,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
31,2023-02-23 11:48:52,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
32,2023-02-23 11:48:53,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
33,2023-02-23 11:48:54,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
34,2023-02-23 11:48:55,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
35,2023-02-23 11:48:56,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
36,2023-02-23 11:48:57,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
37,2023-02-23 11:48:58,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
38,2023-02-23 11:48:59,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
39,2023-02-23 11:49:00,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
40,2023-02-23 11:49:01,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
41,2023-02-23 11:49:02,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
42,2023-02-23 11:49:03,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
43,2023-02-23 11:49:04,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
44,2023-02-23 11:49:05,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
45,2023-02-23 11:49:06,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
46,2023-02-23 11:49:07,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
47,2023-02-23 11:49:08,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
48,2023-02-23 11:49:09,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
49,2023-02-23 11:49:10,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
50,2023-02-23 11:49:11,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
51,2023-02-23 11:49:12,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
52,2023-02-23 11:49:13,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
53,2023-02-23 11:49:14,0,+3.066,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
54,2023-02-23 11:49:15,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
55,2023-02-23 11:49:16,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
56,2023-02-23 11:49:17,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
57,2023-02-23 11:49:18,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
58,2023-02-23 11:49:19,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
59,2023-02-23 11:49:20,0,+3.069,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
60,2023-02-23 11:49:21,0,+3.068,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
61,2023-02-23 11:49:22,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
62,2023-02-23 11:49:23,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
63,2023-02-23 11:49:24,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
64,2023-02-23 11:49:25,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
65,2023-02-23 11:49:26,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
66,2023-02-23 11:49:27,0,+3.074,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
67,2023-02-23 11:49:28,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
68,2023-02-23 11:49:29,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
69,2023-02-23 11:49:30,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
70,2023-02-23 11:49:31,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
71,2023-02-23 11:49:32,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
72,2023-02-23 11:49:33,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
73,2023-02-23 11:49:34,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
74,2023-02-23 11:49:35,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
75,2023-02-23 11:49:36,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
76,2023-02-23 11:49:37,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
77,2023-02-23 11:49:38,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
78,2023-02-23 11:49:39,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
79,2023-02-23 11:49:40,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
80,2023-02-23 11:49:41,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
81,2023-02-23 11:49:42,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
82,2023-02-23 11:49:43,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
83,2023-02-23 11:49:44,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
84,2023-02-23 11:49:45,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
85,2023-02-23 11:49:46,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
86,2023-02-23 11:49:47,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
87,2023-02-23 11:49:48,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
88,2023-02-23 11:49:49,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
89,2023-02-23 11:49:50,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
90,2023-02-23 11:49:51,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
91,2023-02-23 11:49:52,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
92,2023-02-23 11:49:53,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
93,2023-02-23 11:49:54,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
94,2023-02-23 11:49:55,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
95,2023-02-23 11:49:56,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
96,2023-02-23 11:49:57,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
97,2023-02-23 11:49:58,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
98,2023-02-23 11:49:59,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
99,2023-02-23 11:50:00,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
100,2023-02-23 11:50:01,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
101,2023-02-23 11:50:02,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
102,2023-02-23 11:50:03,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
103,2023-02-23 11:50:04,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
104,2023-02-23 11:50:05,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
105,2023-02-23 11:50:06,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
106,2023-02-23 11:50:07,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
107,2023-02-23 11:50:08,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
108,2023-02-23 11:50:09,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
109,2023-02-23 11:50:10,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
110,2023-02-23 11:50:11,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
111,2023-02-23 11:50:12,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
112,2023-02-23 11:50:13,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
113,2023-02-23 11:50:14,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
114,2023-02-23 11:50:15,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
115,2023-02-23 11:50:16,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
116,2023-02-23 11:50:17,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
117,2023-02-23 11:50:18,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
118,2023-02-23 11:50:19,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
119,2023-02-23 11:50:20,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
120,2023-02-23 11:50:21,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
121,2023-02-23 11:50:22,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
122,2023-02-23 11:50:23,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
123,2023-02-23 11:50:24,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
124,2023-02-23 11:50:25,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
125,2023-02-23 11:50:26,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
126,2023-02-23 11:50:27,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
127,2023-02-23 11:50:28,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
128,2023-02-23 11:50:29,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
129,2023-02-23 11:50:30,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
130,2023-02-23 11:50:31,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
131,2023-02-23 11:50:32,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
132,2023-02-23 11:50:33,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
133,2023-02-23 11:50:34,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
134,2023-02-23 11:50:35,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
135,2023-02-23 11:50:36,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
136,2023-02-23 11:50:37,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
137,2023-02-23 11:50:38,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
138,2023-02-23 11:50:39,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
139,2023-02-23 11:50:40,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
140,2023-02-23 11:50:41,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
141,2023-02-23 11:50:42,0,+3.072,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
142,2023-02-23 11:50:43,0,+3.074,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
143,2023-02-23 11:50:44,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
144,2023-02-23 11:50:45,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
145,2023-02-23 11:50:46,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
146,2023-02-23 11:50:47,0,+3.073,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
147,2023-02-23 11:50:48,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
148,2023-02-23 11:50:49,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
149,2023-02-23 11:50:50,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
150,2023-02-23 11:50:51,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
151,2023-02-23 11:50:52,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
152,2023-02-23 11:50:53,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
153,2023-02-23 11:50:54,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
154,2023-02-23 11:50:55,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
155,2023-02-23 11:50:56,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
156,2023-02-23 11:50:57,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
157,2023-02-23 11:50:58,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
158,2023-02-23 11:50:59,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
159,2023-02-23 11:51:00,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
160,2023-02-23 11:51:01,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
161,2023-02-23 11:51:02,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
162,2023-02-23 11:51:03,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
163,2023-02-23 11:51:04,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
164,2023-02-23 11:51:05,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
165,2023-02-23 11:51:06,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
166,2023-02-23 11:51:07,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
167,2023-02-23 11:51:08,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
168,2023-02-23 11:51:09,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
169,2023-02-23 11:51:10,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
170,2023-02-23 11:51:11,0,+3.070,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
171,2023-02-23 11:51:12,0,+3.064,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
172,2023-02-23 11:51:13,0,+3.071,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
173,2023-02-23 11:51:14,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
174,2023-02-23 11:51:15,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
175,2023-02-23 11:51:16,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
176,2023-02-23 11:51:17,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
177,2023-02-23 11:51:18,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
178,2023-02-23 11:51:19,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
179,2023-02-23 11:51:20,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
180,2023-02-23 11:51:21,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
181,2023-02-23 11:51:22,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
182,2023-02-23 11:51:23,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
183,2023-02-23 11:51:24,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
184,2023-02-23 11:51:25,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
185,2023-02-23 11:51:26,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
186,2023-02-23 11:51:27,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
187,2023-02-23 11:51:28,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
188,2023-02-23 11:51:29,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
189,2023-02-23 11:51:30,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
190,2023-02-23 11:51:31,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
191,2023-02-23 11:51:32,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
192,2023-02-23 11:51:33,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
193,2023-02-23 11:51:34,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
194,2023-02-23 11:51:35,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
195,2023-02-23 11:51:36,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
196,2023-02-23 11:51:37,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
197,2023-02-23 11:51:38,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
198,2023-02-23 11:51:39,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
199,2023-02-23 11:51:40,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
200,2023-02-23 11:51:41,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
201,2023-02-23 11:51:42,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
202,2023-02-23 11:51:43,0,+3.078,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
203,2023-02-23 11:51:44,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
204,2023-02-23 11:51:45,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
205,2023-02-23 11:51:46,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
206,2023-02-23 11:51:47,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
207,2023-02-23 11:51:48,0,+3.080,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
208,2023-02-23 11:51:49,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
209,2023-02-23 11:51:50,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
210,2023-02-23 11:51:51,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
211,2023-02-23 11:51:52,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
212,2023-02-23 11:51:53,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
213,2023-02-23 11:51:54,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
214,2023-02-23 11:51:55,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
215,2023-02-23 11:51:56,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
216,2023-02-23 11:51:57,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
217,2023-02-23 11:51:58,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
218,2023-02-23 11:51:59,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
219,2023-02-23 11:52:00,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
220,2023-02-23 11:52:01,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
221,2023-02-23 11:52:02,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
222,2023-02-23 11:52:03,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
223,2023-02-23 11:52:04,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
224,2023-02-23 11:52:05,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
225,2023-02-23 11:52:06,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
226,2023-02-23 11:52:07,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
227,2023-02-23 11:52:08,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
228,2023-02-23 11:52:09,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
229,2023-02-23 11:52:10,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
230,2023-02-23 11:52:11,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
231,2023-02-23 11:52:12,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
232,2023-02-23 11:52:13,0,+3.076,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
233,2023-02-23 11:52:14,0,+3.077,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
234,2023-02-23 11:52:15,0,+3.079,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
235,2023-02-23 11:52:16,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
236,2023-02-23 11:52:17,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
237,2023-02-23 11:52:18,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
238,2023-02-23 11:52:19,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
239,2023-02-23 11:52:20,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
240,2023-02-23 11:52:21,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
241,2023-02-23 11:52:22,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
242,2023-02-23 11:52:23,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
243,2023-02-23 11:52:24,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
244,2023-02-23 11:52:25,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
245,2023-02-23 11:52:26,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
246,2023-02-23 11:52:27,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
247,2023-02-23 11:52:28,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
248,2023-02-23 11:52:29,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
249,2023-02-23 11:52:30,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
250,2023-02-23 11:52:31,0,+3.083,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
